id,pubMedId,publishedDateForPrint,title,authors,openAccess
740898830,34597584,2021 Oct 14,Ca2+ sensor-mediated ROS scavenging suppresses rice immunity and is exploited by a fungal effector.,Gao M; He Y; Yin X; Zhong X; Yan B; Wu Y; Chen J; Li X; Zhai K; Huang Y; Gong X; Chang H; Xie S; Liu J; Yue J; Xu J; Zhang G; Deng Y; Wang E; Tharreau D; Wang GL; Yang W; He Z,False
741130829,34758294,2021 11 24,RTN4/NoGo-receptor binding to BAI adhesion-GPCRs regulates neuronal development.,Wang J; Miao Y; Wicklein R; Sun Z; Wang J; Jude KM; Fernandes RA; Merrill SA; Wernig M; Garcia KC; Südhof TC,False
739487213,33545087,2021 Mar 04,African lungfish genome sheds light on the vertebrate water-to-land transition.,Wang K; Wang J; Zhu C; Yang L; Ren Y; Ruan J; Fan G; Hu J; Xu W; Bi X; Zhu Y; Song Y; Chen H; Ma T; Zhao R; Jiang H; Zhang B; Feng C; Yuan Y; Gan X; Li Y; Zeng H; Liu Q; Zhang Y; Shao F; Hao S; Zhang H; Xu X; Liu X; Wang D; Zhu M; Zhang G; Zhao W; Qiu Q; He S; Wang W,False
737414928,32084342,2020 Feb 20,Enteric Nervous System-Derived IL-18 Orchestrates Mucosal Barrier Immunity.,Jarret A; Jackson R; Duizer C; Healy ME; Zhao J; Rone JM; Bielecki P; Sefik E; Roulis M; Rice T; Sivanathan KN; Zhou T; Solis AG; Honcharova-Biletska H; Vélez K; Hartner S; Low JS; Qu R; de Zoete MR; Palm NW; Ring AM; Weber A; Moor AE; Kluger Y; Nowarski R; Flavell RA,False
741356555,34942099,2021 12 22,Extracellular hyaluronate pressure shaped by cellular tethers drives tissue morphogenesis.,Munjal A; Hannezo E; Tsai TY; Mitchison TJ; Megason SG,False
741017540,34672952,2021 10 28,Mapping the genetic landscape of DNA double-strand break repair.,Hussmann JA; Ling J; Ravisankar P; Yan J; Cirincione A; Xu A; Simpson D; Yang D; Bothmer A; Cotta-Ramusino C; Weissman JS; Adamson B,False
740540832,34324837,2021 Aug 05,The microbiota coordinates diurnal rhythms in innate immunity with the circadian clock.,Brooks JF; Behrendt CL; Ruhn KA; Lee S; Raj P; Takahashi JS; Hooper LV,False
741280998,34875227,2021 12 22,Stem-like intestinal Th17 cells give rise to pathogenic effector T cells during autoimmunity.,Schnell A; Huang L; Singer M; Singaraju A; Barilla RM; Regan BML; Bollhagen A; Thakore PI; Dionne D; Delorey TM; Pawlak M; Meyer Zu Horste G; Rozenblatt-Rosen O; Irizarry RA; Regev A; Kuchroo VK,False
741125473,34752731,2021 11 24,Insular cortex neurons encode and retrieve specific immune responses.,Koren T; Yifa R; Amer M; Krot M; Boshnak N; Ben-Shaanan TL; Azulay-Debby H; Zalayat I; Avishai E; Hajjo H; Schiller M; Haykin H; Korin B; Farfara D; Hakim F; Kobiler O; Rosenblum K; Rolls A,False
738200639,32589957,2020 Jun 25,Molecular transducers of physical activity consortium (MoTrPAC): mapping the dynamic responses to exercise.,Sanford JA; Nogiec CD; Lindholm ME; Adkins JN; Amar D; Dasari S; Drugan JK; Fernández FM; Radom-Aizik S; Schenk S; Snyder MP; Tracy RP; Vanderboom P; Trappe S; Walsh MJ; Molecular Transducers of Physical Activity Consortium,False
740353529,34171316,2021 Jun 24,"STEM Pride: Perspectives from transgender, nonbinary, and genderqueer scientists.",Armada-Moreira A; Cizauskas C; Fleury G; Forslund SK; Guthman EM; Hanafiah A; Hope JM; Jayasinghe I; McSweeney D; Young ID,False
741257873,34856126,2021 12 09,Jpx RNA regulates CTCF anchor site selection and formation of chromosome loops.,Oh HJ; Aguilar R; Kesner B; Lee HG; Kriz AJ; Chu HP; Lee JT,False
739489229,33545036,2021 Feb 04,TCR+/BCR+ dual-expressing cells and their associated public BCR clonotype are not enriched in type 1 diabetes.,Japp AS; Meng W; Rosenfeld AM; Perry DJ; Thirawatananond P; Bacher RL; Liu C; Gardner JS; HPAP Consortium; Atkinson MA; Kaestner KH; Brusko TM; Naji A; Luning Prak ET; Betts MR,False
741414091,34995513,2022 Jan 06,A segmentation clock patterns cellular differentiation in a bacterial biofilm.,Chou KT; Lee DD; Chiou JG; Galera-Laporta L; Ly S; Garcia-Ojalvo J; Süel GM,False
740873809,34582787,2021 10 14,Revisiting astrocyte to neuron conversion with lineage tracing in vivo.,Wang LL; Serrano C; Zhong X; Ma S; Zou Y; Zhang CL,False
741099393,34735796,2021 11 11,Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.,Buzzo JR; Devaraj A; Gloag ES; Jurcisek JA; Robledo-Avila F; Kesler T; Wilbanks K; Mashburn-Warren L; Balu S; Wickham J; Novotny LA; Stoodley P; Bakaletz LO; Goodman SD,False
737850736,32359423,2020 May 14,Condensation of Ded1p Promotes a Translational Switch from Housekeeping to Stress Protein Production.,Iserman C; Desroches Altamirano C; Jegers C; Friedrich U; Zarin T; Fritsch AW; Mittasch M; Domingues A; Hersemann L; Jahnel M; Richter D; Guenther UP; Hentze MW; Moses AM; Hyman AA; Kramer G; Kreysing M; Franzmann TM; Alberti S,False
740627144,34384544,2021 Aug 19,Erythroid mitochondrial retention triggers myeloid-dependent type I interferon in human SLE.,Caielli S; Cardenas J; de Jesus AA; Baisch J; Walters L; Blanck JP; Balasubramanian P; Stagnar C; Ohouo M; Hong S; Nassi L; Stewart K; Fuller J; Gu J; Banchereau JF; Wright T; Goldbach-Mansky R; Pascual V,False
734564744,30528430,2019 01 10,Methotrexate Chemotherapy Induces Persistent Tri-glial Dysregulation that Underlies Chemotherapy-Related Cognitive Impairment.,Gibson EM; Nagaraja S; Ocampo A; Tam LT; Wood LS; Pallegar PN; Greene JJ; Geraghty AC; Goldstein AK; Ni L; Woo PJ; Barres BA; Liddelow S; Vogel H; Monje M,False
740699271,34450028,2021 Sep 02,Rescue of a lysosomal storage disorder caused by Grn loss of function with a brain penetrant progranulin biologic.,Logan T; Simon MJ; Rana A; Cherf GM; Srivastava A; Davis SS; Low RLY; Chiu CL; Fang M; Huang F; Bhalla A; Llapashtica C; Prorok R; Pizzo ME; Calvert MEK; Sun EW; Hsiao-Nakamoto J; Rajendra Y; Lexa KW; Srivastava DB; van Lengerich B; Wang J; Robles-Colmenares Y; Kim DJ; Duque J; Lenser M; Earr TK; Nguyen H; Chau R; Tsogtbaatar B; Ravi R; Skuja LL; Solanoy H; Rosen HJ; Boeve BF; Boxer AL; Heuer HW; Dennis MS; Kariolis MS; Monroe KM; Przybyla L; Sanchez PE; Meisner R; Diaz D; Henne KR; Watts RJ; Henry AG; Gunasekaran K; Astarita G; Suh JH; Lewcock JW; DeVos SL; Di Paolo G,False
740857859,34559986,2021 09 30,ERα is an RNA-binding protein sustaining tumor cell survival and drug resistance.,Xu Y; Huangyang P; Wang Y; Xue L; Devericks E; Nguyen HG; Yu X; Oses-Prieto JA; Burlingame AL; Miglani S; Goodarzi H; Ruggero D,False
735131078,30794775,2019 Feb 21,CCR5 Is a Therapeutic Target for Recovery after Stroke and Traumatic Brain Injury.,Joy MT; Ben Assayag E; Shabashov-Stone D; Liraz-Zaltsman S; Mazzitelli J; Arenas M; Abduljawad N; Kliper E; Korczyn AD; Thareja NS; Kesner EL; Zhou M; Huang S; Silva TK; Katz N; Bornstein NM; Silva AJ; Shohami E; Carmichael ST,False
738232515,32615085,2020 Aug 06,Niche-Selective Inhibition of Pathogenic Th17 Cells by Targeting Metabolic Redundancy.,Wu L; Hollinshead KER; Hao Y; Au C; Kroehling L; Ng C; Lin WY; Li D; Silva HM; Shin J; Lafaille JJ; Possemato R; Pacold ME; Papagiannakopoulos T; Kimmelman AC; Satija R; Littman DR,False
741261305,34861191,2021 12 09,An NK-like CAR T cell transition in CAR T cell dysfunction.,Good CR; Aznar MA; Kuramitsu S; Samareh P; Agarwal S; Donahue G; Ishiyama K; Wellhausen N; Rennels AK; Ma Y; Tian L; Guedan S; Alexander KA; Zhang Z; Rommel PC; Singh N; Glastad KM; Richardson MW; Watanabe K; Tanyi JL; O'Hara MH; Ruella M; Lacey SF; Moon EK; Schuster SJ; Albelda SM; Lanier LL; Young RM; Berger SL; June CH,False
741104844,34739832,2021 11 11,RNA promotes the formation of spatial compartments in the nucleus.,Quinodoz SA; Jachowicz JW; Bhat P; Ollikainen N; Banerjee AK; Goronzy IN; Blanco MR; Chovanec P; Chow A; Markaki Y; Thai J; Plath K; Guttman M,False
740841724,34551316,2021 09 30,Cellular bases of olfactory circuit assembly revealed by systematic time-lapse imaging.,Li T; Fu TM; Wong KKL; Li H; Xie Q; Luginbuhl DJ; Wagner MJ; Betzig E; Luo L,False
741099378,34798069,2021 11 24,Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.,Khan M; Yoo SJ; Clijsters M; Backaert W; Vanstapel A; Speleman K; Lietaer C; Choi S; Hether TD; Marcelis L; Nam A; Pan L; Reeves JW; Van Bulck P; Zhou H; Bourgeois M; Debaveye Y; De Munter P; Gunst J; Jorissen M; Lagrou K; Lorent N; Neyrinck A; Peetermans M; Thal DR; Vandenbriele C; Wauters J; Mombaerts P; Van Gerven L,False
739312365,33400916,2021 Feb 04,Reconstruction of motor control circuits in adult Drosophila using automated transmission electron microscopy.,Phelps JS; Hildebrand DGC; Graham BJ; Kuan AT; Thomas LA; Nguyen TM; Buhmann J; Azevedo AW; Sustar A; Agrawal S; Liu M; Shanny BL; Funke J; Tuthill JC; Lee WA,False
741261301,34861190,2021 12 22,NLRP3 cages revealed by full-length mouse NLRP3 structure control pathway activation.,Andreeva L; David L; Rawson S; Shen C; Pasricha T; Pelegrin P; Wu H,False
741106438,34739833,2021 11 11,Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.,Gospocic J; Glastad KM; Sheng L; Shields EJ; Berger SL; Bonasio R,False
739223598,33333022,2020 12 23,Directed evolution of a selective and sensitive serotonin sensor via machine learning.,Unger EK; Keller JP; Altermatt M; Liang R; Matsui A; Dong C; Hon OJ; Yao Z; Sun J; Banala S; Flanigan ME; Jaffe DA; Hartanto S; Carlen J; Mizuno GO; Borden PM; Shivange AV; Cameron LP; Sinning S; Underhill SM; Olson DE; Amara SG; Temple Lang D; Rudnick G; Marvin JS; Lavis LD; Lester HA; Alvarez VA; Fisher AJ; Prescher JA; Kash TL; Yarov-Yarovoy V; Gradinaru V; Looger LL; Tian L,False
740122456,34004147,2021 06 10,The PP2A-Integrator-CDK9 axis fine-tunes transcription and can be targeted therapeutically in cancer.,Vervoort SJ; Welsh SA; Devlin JR; Barbieri E; Knight DA; Offley S; Bjelosevic S; Costacurta M; Todorovski I; Kearney CJ; Sandow JJ; Fan Z; Blyth B; McLeod V; Vissers JHA; Pavic K; Martin BP; Gregory G; Demosthenous E; Zethoven M; Kong IY; Hawkins ED; Hogg SJ; Kelly MJ; Newbold A; Simpson KJ; Kauko O; Harvey KF; Ohlmeyer M; Westermarck J; Gray N; Gardini A; Johnstone RW,False
739932238,33852912,2021 May 13,Reducing acetylated tau is neuroprotective in brain injury.,Shin MK; Vázquez-Rosa E; Koh Y; Dhar M; Chaubey K; Cintrón-Pérez CJ; Barker S; Miller E; Franke K; Noterman MF; Seth D; Allen RS; Motz CT; Rao SR; Skelton LA; Pardue MT; Fliesler SJ; Wang C; Tracy TE; Gan L; Liebl DJ; Savarraj JPJ; Torres GL; Ahnstedt H; McCullough LD; Kitagawa RS; Choi HA; Zhang P; Hou Y; Chiang CW; Li L; Ortiz F; Kilgore JA; Williams NS; Whitehair VC; Gefen T; Flanagan ME; Stamler JS; Jain MK; Kraus A; Cheng F; Reynolds JD; Pieper AA,False
740699570,34450027,2021 Sep 02,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.",Boer CG; Hatzikotoulas K; Southam L; Stefánsdóttir L; Zhang Y; Coutinho de Almeida R; Wu TT; Zheng J; Hartley A; Teder-Laving M; Skogholt AH; Terao C; Zengini E; Alexiadis G; Barysenka A; Bjornsdottir G; Gabrielsen ME; Gilly A; Ingvarsson T; Johnsen MB; Jonsson H; Kloppenburg M; Luetge A; Lund SH; Mägi R; Mangino M; Nelissen RRGHH; Shivakumar M; Steinberg J; Takuwa H; Thomas LF; Tuerlings M; arcOGEN Consortium; HUNT All-In Pain; ARGO Consortium; Regeneron Genetics Center; Babis GC; Cheung JPY; Kang JH; Kraft P; Lietman SA; Samartzis D; Slagboom PE; Stefansson K; Thorsteinsdottir U; Tobias JH; Uitterlinden AG; Winsvold B; Zwart JA; Davey Smith G; Sham PC; Thorleifsson G; Gaunt TR; Morris AP; Valdes AM; Tsezou A; Cheah KSE; Ikegawa S; Hveem K; Esko T; Wilkinson JM; Meulenbelt I; Lee MTM; van Meurs JBJ; Styrkársdóttir U; Zeggini E,False
740824588,34536345,2021 09 30,Parasitic modulation of host development by ubiquitin-independent protein degradation.,Huang W; MacLean AM; Sugio A; Maqbool A; Busscher M; Cho ST; Kamoun S; Kuo CH; Immink RGH; Hogenhout SA,False
741115218,34813726,2021 12 09,Xist nucleates local protein gradients to propagate silencing across the X chromosome.,Markaki Y; Gan Chong J; Wang Y; Jacobson EC; Luong C; Tan SYX; Jachowicz JW; Strehle M; Maestrini D; Banerjee AK; Mistry BA; Dror I; Dossin F; Schöneberg J; Heard E; Guttman M; Chou T; Plath K,False
738517672,32877699,2020 10 01,Loss of Bcl-6-Expressing T Follicular Helper Cells and Germinal Centers in COVID-19.,Kaneko N; Kuo HH; Boucau J; Farmer JR; Allard-Chamard H; Mahajan VS; Piechocka-Trocha A; Lefteri K; Osborn M; Bals J; Bartsch YC; Bonheur N; Caradonna TM; Chevalier J; Chowdhury F; Diefenbach TJ; Einkauf K; Fallon J; Feldman J; Finn KK; Garcia-Broncano P; Hartana CA; Hauser BM; Jiang C; Kaplonek P; Karpell M; Koscher EC; Lian X; Liu H; Liu J; Ly NL; Michell AR; Rassadkina Y; Seiger K; Sessa L; Shin S; Singh N; Sun W; Sun X; Ticheli HJ; Waring MT; Zhu AL; Alter G; Li JZ; Lingwood D; Schmidt AG; Lichterfeld M; Walker BD; Yu XG; Padera RF; Pillai S; Massachusetts Consortium on Pathogen Readiness Specimen Working Group,False
740688816,34433011,2021 09 16,Ancient and modern genomes unravel the evolutionary history of the rhinoceros family.,Liu S; Westbury MV; Dussex N; Mitchell KJ; Sinding MS; Heintzman PD; Duchêne DA; Kapp JD; von Seth J; Heiniger H; Sánchez-Barreiro F; Margaryan A; André-Olsen R; De Cahsan B; Meng G; Yang C; Chen L; van der Valk T; Moodley Y; Rookmaaker K; Bruford MW; Ryder O; Steiner C; Bruins-van Sonsbeek LGR; Vartanyan S; Guo C; Cooper A; Kosintsev P; Kirillova I; Lister AM; Marques-Bonet T; Gopalakrishnan S; Dunn RR; Lorenzen ED; Shapiro B; Zhang G; Antoine PO; Dalén L; Gilbert MTP,False
741116278,34741801,2021 11 24,Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.,Kumar S; Javed R; Mudd M; Pallikkuth S; Lidke KA; Jain A; Tangavelou K; Gudmundsson SR; Ye C; Rusten TE; Anonsen JH; Lystad AH; Claude-Taupin A; Simonsen A; Salemi M; Phinney B; Li J; Guo LW; Bradfute SB; Timmins GS; Eskelinen EL; Deretic V,False
740971339,34644527,2021 Oct 28,A phosphate starvation response-centered network regulates mycorrhizal symbiosis.,Shi J; Zhao B; Zheng S; Zhang X; Wang X; Dong W; Xie Q; Wang G; Xiao Y; Chen F; Yu N; Wang E,False
739033079,33188775,2020 12 10,Tau PTM profiles identify patient heterogeneity and stages of alzheimer's disease.,Wesseling H; Mair W; Kumar M; Schlaffner CN; Tang S; Beerepoot P; Fatou B; Guise AJ; Cheng L; Takeda S; Muntel J; Rotunno MS; Dujardin S; Davies P; Kosik KS; Miller BL; Berretta S; Hedreen JC; Grinberg LT; Seeley WW; Hyman BT; Steen H; Steen JA,False
740632689,34388391,2021 Sep 02,Targeting Pin1 renders pancreatic cancer eradicable by synergizing with immunochemotherapy.,Koikawa K; Kibe S; Suizu F; Sekino N; Kim N; Manz TD; Pinch BJ; Akshinthala D; Verma A; Gaglia G; Nezu Y; Ke S; Qiu C; Ohuchida K; Oda Y; Lee TH; Wegiel B; Clohessy JG; London N; Santagata S; Wulf GM; Hidalgo M; Muthuswamy SK; Nakamura M; Gray NS; Zhou XZ; Lu KP,False
741147720,34767757,2021 11 24,Autism-related dietary preferences mediate autism-gut microbiome associations.,Yap CX; Henders AK; Alvares GA; Wood DLA; Krause L; Tyson GW; Restuadi R; Wallace L; McLaren T; Hansell NK; Cleary D; Grove R; Hafekost C; Harun A; Holdsworth H; Jellett R; Khan F; Lawson LP; Leslie J; Frenk ML; Masi A; Mathew NE; Muniandy M; Nothard M; Miller JL; Nunn L; Holtmann G; Strike LT; de Zubicaray GI; Thompson PM; McMahon KL; Wright MJ; Visscher PM; Dawson PA; Dissanayake C; Eapen V; Heussler HS; McRae AF; Whitehouse AJO; Wray NR; Gratten J,False
740019472,33930289,2021 Jun 10,Splice site m6A methylation prevents binding of U2AF35 to inhibit RNA splicing.,Mendel M; Delaney K; Pandey RR; Chen KM; Wenda JM; Vågbø CB; Steiner FA; Homolka D; Pillai RS,False
741073980,34717799,2021 11 11,Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.,Ahrends T; Aydin B; Matheis F; Classon CH; Marchildon F; Furtado GC; Lira SA; Mucida D,False
740970619,34644529,2021 Oct 28,Spatially confined sub-tumor microenvironments in pancreatic cancer.,Grünwald BT; Devisme A; Andrieux G; Vyas F; Aliar K; McCloskey CW; Macklin A; Jang GH; Denroche R; Romero JM; Bavi P; Bronsert P; Notta F; O'Kane G; Wilson J; Knox J; Tamblyn L; Udaskin M; Radulovich N; Fischer SE; Boerries M; Gallinger S; Kislinger T; Khokha R,False
740796223,34520724,2021 Sep 30,Open-state structure and pore gating mechanism of the cardiac sodium channel.,Jiang D; Banh R; Gamal El-Din TM; Tonggu L; Lenaeus MJ; Pomès R; Zheng N; Catterall WA,False
738877425,33096019,2020 Nov 12,Detecting Tumor Antigen-Specific T Cells via Interaction-Dependent Fucosyl-Biotinylation.,Liu Z; Li JP; Chen M; Wu M; Shi Y; Li W; Teijaro JR; Wu P,False
739484784,33545034,2021 Feb 04,NMR spectroscopy captures the essential role of dynamics in regulating biomolecular function.,Alderson TR; Kay LE,False
740846538,34555357,2021 09 30,Microglia jointly degrade fibrillar alpha-synuclein cargo by distribution through tunneling nanotubes.,Scheiblich H; Dansokho C; Mercan D; Schmidt SV; Bousset L; Wischhof L; Eikens F; Odainic A; Spitzer J; Griep A; Schwartz S; Bano D; Latz E; Melki R; Heneka MT,False
740151462,34022140,2021 Jun 10,Pathogenic ubiquitination of GSDMB inhibits NK cell bactericidal functions.,Hansen JM; de Jong MF; Wu Q; Zhang LS; Heisler DB; Alto LT; Alto NM,False
739723689,33711260,2021 04 01,Follicular regulatory T cells produce neuritin to regulate B cells.,Gonzalez-Figueroa P; Roco JA; Papa I; Núñez Villacís L; Stanley M; Linterman MA; Dent A; Canete PF; Vinuesa CG,False
718707834,6244896,1980 Mar,The structure of transposable yeast mating type loci.,Nasmyth KA; Tatchell K,False
740874349,34582788,2021 Oct 14,In vivo CRISPR screens identify the E3 ligase Cop1 as a modulator of macrophage infiltration and cancer immunotherapy target.,Wang X; Tokheim C; Gu SS; Wang B; Tang Q; Li Y; Traugh N; Zeng Z; Zhang Y; Li Z; Zhang B; Fu J; Xiao T; Li W; Meyer CA; Chu J; Jiang P; Cejas P; Lim K; Long H; Brown M; Liu XS,False
738546499,32846158,2020 Sep 17,Phase Separation of a PKA Regulatory Subunit Controls cAMP Compartmentation and Oncogenic Signaling.,Zhang JZ; Lu TW; Stolerman LM; Tenner B; Yang JR; Zhang JF; Falcke M; Rangamani P; Taylor SS; Mehta S; Zhang J,False
740292140,34133943,2021 Jul 08,Sneezing reflex is mediated by a peptidergic pathway from nose to brainstem.,Li F; Jiang H; Shen X; Yang W; Guo C; Wang Z; Xiao M; Cui L; Luo W; Kim BS; Chen Z; Huang AJW; Liu Q,False
740406271,34216539,2021 08 05,Metabolic modeling of single Th17 cells reveals regulators of autoimmunity.,Wagner A; Wang C; Fessler J; DeTomaso D; Avila-Pacheco J; Kaminski J; Zaghouani S; Christian E; Thakore P; Schellhaass B; Akama-Garren E; Pierce K; Singh V; Ron-Harel N; Douglas VP; Bod L; Schnell A; Puleston D; Sobel RA; Haigis M; Pearce EL; Soleimani M; Clish C; Regev A; Kuchroo VK; Yosef N,False
740458051,34256014,2021 08 05,Gut-microbiota-targeted diets modulate human immune status.,Wastyk HC; Fragiadakis GK; Perelman D; Dahan D; Merrill BD; Yu FB; Topf M; Gonzalez CG; Van Treuren W; Han S; Robinson JL; Elias JE; Sonnenburg ED; Gardner CD; Sonnenburg JL,False
740505059,34289345,2021 08 19,Control of gasdermin D oligomerization and pyroptosis by the Ragulator-Rag-mTORC1 pathway.,Evavold CL; Hafner-Bratkovič I; Devant P; D'Andrea JM; Ngwa EM; Boršić E; Doench JG; LaFleur MW; Sharpe AH; Thiagarajah JR; Kagan JC,False
740462030,34260899,2021 08 05,Meiotic recombination mirrors patterns of germline replication in mice and humans.,Pratto F; Brick K; Cheng G; Lam KG; Cloutier JM; Dahiya D; Wellard SR; Jordan PW; Camerini-Otero RD,False
740030531,33930287,2021 05 27,Dynamic landscape of immune cell-specific gene regulation in immune-mediated diseases.,Ota M; Nagafuchi Y; Hatano H; Ishigaki K; Terao C; Takeshima Y; Yanaoka H; Kobayashi S; Okubo M; Shirai H; Sugimori Y; Maeda J; Nakano M; Yamada S; Yoshida R; Tsuchiya H; Tsuchida Y; Akizuki S; Yoshifuji H; Ohmura K; Mimori T; Yoshida K; Kurosaka D; Okada M; Setoguchi K; Kaneko H; Ban N; Yabuki N; Matsuki K; Mutoh H; Oyama S; Okazaki M; Tsunoda H; Iwasaki Y; Sumitomo S; Shoda H; Kochi Y; Okada Y; Yamamoto K; Okamura T; Fujio K,False
